,package,description,category
18028,,"['important', 'see', 'disclaimer', 'today', 'subway®', 'brand', 'world', 'largest', 'submarine', 'sandwich', 'chain', 'location', 'around', 'world', 'become', 'leading', 'choice', 'people', 'seeking', 'quick', 'nutritious', 'meal', 'option', 'whole', 'family', 'enjoy', 'beginning', 'fred', 'clear', 'vision', 'future', 'subway®', 'brand', 'continue', 'grow', 'guided', 'passion', 'delighting', 'customer', 'serving', 'fresh', 'delicious', 'sandwich', 'made-to-order', 'right', 'front', 'disclaimer', 'let', 'experience', 'publicly', 'available', 'content', 'trademark', 'copyrighted', 'content', 'belong', 'owner']",Food & dining
18173,,"['smoothy', 'recipe', 'smoothy', 'recipe', 'latest', 'application', 'provide', 'recipe', 'making', 'delicious', 'smoothy', 'fruit', 'recipe', 'application', 'provide', 'smoothy', 'recipe', 'easy', 'prepare', 'cook', 'also', 'share', 'recipe', 'friend', 'relative', 'application', 'application', 'provide', 'recipe', 'making', 'smoothy', 'recipe', 'dish', 'share', 'idea', 'smoothy', 'recipe', 'friend', 'relative', 'read', 'recipe', 'huge', 'number', 'smoothy', 'recipe', 'maintain', 'favorite', 'smoothy', 'recipe', 'list']",Food & dining
18245,,"['contains', 'recipe', 'mosty', 'fairly', 'simple', 'recipe', 'added', 'time']",Food & dining
18252,,"['collection', 'authentic', 'kerala', 'food', 'recipe', 'food', 'lover', 'enjoy', 'includes', 'vegetarian', 'non-vegetarian', 'breakfast', 'lunch', 'dinner', 'snack', 'recipe', 'also', 'request', 'kerala', 'food', 'recipe', 'via', 'happy', 'cooking', 'time']",Food & dining
18323,,"['top-rated', 'restaurant', 'menu', 'solution', 'increase', 'loyalty', 'restaurant', 'cafe', 'guest', 'convert', 'loyal', 'client', 'restaurant', 'digital', 'menu', 'application', 'creative', 'solution', 'digital', 'menu', 'application', 'allow', 'restaurant', 'digitize', 'menu', 'customer', 'easily', 'navigate', 'menu', 'item', 'know', 'detail', 'variety', 'see', 'pricing', 'item', 'salient', 'restaurant', 'menu', 'maker', 'view', 'item', 'restaurant', 'serving', 'view', 'detail', 'variety', 'see', 'top', 'item', 'served', 'restaurant', 'ok', 'menu', 'easily', 'digitise', 'restaurant', 'menu', 'pro', 'without', 'hassle', 'customer', 'view', 'variety', 'detail', 'high-resolution', 'image', 'variety', 'make', 'easy', 'customer', 'make', 'ordering', 'decision', 'also', 'display', 'pricing', 'product', 'application', 'creative', 'digital', 'menu', 'restaurant/cafe', 'menu', 'modification', 'pricing/images', 'whatever', 'edit', 'interactive', 'item', 'description', 'modified', 'anytime', 'quick', 'view', 'fastest', 'way', 'move', 'item', 'offline', 'mode', 'internet', 'connection', 'still', 'work', 'offer', 'trial', 'version', 'three', 'device', 'limitation']",Food & dining
18538,,"['recipemanager', 'keep', 'passion', 'cooking', 'alive', 'quickly', 'easily', 'enter', 'favorite', 'recipe', 'organize', 'exactly', 'way', 'create', 'ultimate', 'personal', 'cookbook', 'recipe', 'cookbook', 'magazine', 'recipe', 'website', 'attach', 'photo', 'recipe', 'add', 'note', 'rate', 'recipe', 'quickly', 'search', 'recipe', 'ingredient', 'direction', 'rating', 'customize', 'category', 'recipe', 'customize', 'type', 'recipe', 'intuitive', 'simple', 'design', 'creating', 'recipe', 'add', 'calorie', 'total', 'fat', 'total', 'carbohydrate', 'dietary', 'fiber', 'sugar', 'cholesterol', 'sodium', 'add', 'modify', 'delete', 'password', 'download', 'love', 'using']",Food & dining
18621,,"['feira', 'de', 'santana', 'agora', 'ganha', 'um', 'aplicativo', 'de', 'delivery', 'exclusivo', 'onde', 'você', 'pode', 'selecionar', 'restaurante/oferta', 'visualizar', 'cardápio', 'selecionar', 'seu', 'pedido', 'diretamente', 'aplicativo', 'e', 'aguardar', 'recebimento', 'em', 'sua', 'casa', 'várias', 'opções', 'de', 'pagamento', 'inclusive', 'pagamento', 'por', 'cartão', 'de', 'crédito', 'próprio', 'aplicativo', 'política', 'de', 'privacidade', 'aplicativo', '//fsdelivery.com.br/policy.php', 'desenvolvido', 'por', 'gregonetwork', '//www.gregonetwork.com.br']",Food & dining
18792,,"['download', 'liebherr', 'biofresh', 'find', 'lot', 'valuable', 'information', 'food', 'vitamin', 'shelf', 'life', 'search', 'favourite', 'food', 'product', 'contain', 'specific', 'vitamin', 'alphabetic', 'order', 'category']",Food & dining
18965,,"['cooking', 'lover', 'best', 'distinguishing', 'cooking', 'recipe', 'window', 'store', 'month', 'chef', 'master', 'world', 'collect', 'popular/distinguishing', 'food', 'recipe', 'around', 'world', 'classic', 'leather', 'menu', 'outlook', 'fit', 'window', 'device', 'well.make', 'diary', 'dish', 'photo', 'cooking', 'method', 'purchased', 'hundred', 'classic', 'recipe', 'feature', 'internet', 'access', 'needed', 'please', 'check', 'detail', 'recipe', 'different', 'country', 'culture', 'american', 'caribbean', 'chinese', 'french', 'greek', 'indian', 'italian', 'japanese', 'mexican', 'middle', 'eastern', 'northern', 'europe', 'south', 'american', 'spanish', 'south', 'east', 'asian', 'recipe', 'view', 'detail', 'culture', 'ingredient', 'method', 'tip', 'search', 'menu', 'easily', 'find', 'food', 'try', 'search', 'ingredient', 'dish', 'type', 'also', 'healthy', 'dish', 'finally', 'hope', 'enjoy', 'cooking']",Food & dining
19064,,"['eat', 'italian', 'collection', 'best', 'loved', 'italian', 'recipe', 'recipe', 'organized', 'type', 'dish', 'individual', 'recipe', 'printed', 'appropriate', 'preparation', 'instruction', 'complemented', 'additional', 'methodology']",Food & dining
19082,,"['restaurant', 'scheduling', 'software', 'helpful', 'source', 'manage', 'big', 'small', 'food', 'business', 'effective', 'efficient', 'manner', 'could', 'ever', 'thought', 'gone', 'day', 'paper', 'pencil', 'used', 'partner', 'today', 'technology', 'led', 'way', 'easier', 'brighter', 'effective', 'way', 'manage', 'restaurant', 'schedule', 'restaurant', 'scheduling', 'software', 'exactly', 'software', 'allow', 'scheduling', 'management', 'also', 'keep', 'step', 'closer', 'repeat', 'customer', 'note', 'customer', 'preference', 'particular', 'food', 'allergy', 'birth', 'date', 'special', 'event', 'etc', 'anything', 'make', 'customer', 'feel', 'special', 'retain', 'done', 'software', 'simple', 'speedy', 'operation', 'software', 'offer', 'four', 'distinct', 'menu', 'icon', 'table', 'client', 'report', 'scheduler', 'table', 'section', 'allows', 'noting', 'table', 'booking', 'along', 'id', 'particular', 'note', 'may', 'required', 'easily', 'create', 'refer', 'appointment', 'section', 'even', 'make', 'direct', 'phone', 'call', 'program', 'client', 'confirmation', 'next', 'section', 'client', 'hold', 'information', 'customer', 'including', 'phone', 'number', 'address', 'email', 'save', 'mobile', 'home', 'work', 'phone', 'number', 'along', 'address', 'also', 'capture', 'photo', 'client', 'save', 'profile', 'report', 'section', 'offer', 'complete', 'data', 'earnings', 'related', 'table', 'date', 'time', 'reservation', 'course', 'earnings', 'well', 'scheduler', 'show', 'calendar', 'browsed', 'every', 'date', 'check', 'daily', 'appointment', 'earnings', 'check', 'daily', 'order', 'detail', 'appointment', 'also', 'edit', 'cancellation', 'may', 'come', 'along', 'best', 'way', 'experience', 'effectiveness', 'restaurant', 'scheduling', 'software', 'try', 'find', 'difficult', 'survive', 'without', 'start', 'using']",Food & dining
19123,,"['based', 'concept', 'joshua.reilly', 'bastry.edu', 'recipe', 'hunter', 'provides', 'right', 'recipe', 'right', 'time', 'diet', 'expert', 'food', 'make', 'eating', 'complicated', 'practical', 'comfortable', 'delicious', 'recipe', 'hunter', 'allows', 'find', 'healthiest', 'recipe', 'based', 'favorite', 'taste', 'anytime', 'anywhere', 'enjoy', 'food', 'without', 'worrying', 'counting', 'carbs', 'recipe', 'hunter', 'make', 'eating', 'healthy', 'convenient', 'easy', 'tasty', 'us', 'algorithm', 'based', 'mediterranean', 'diet', 'model', 'healthy', 'eating', 'based', 'personal', 'palate', 'try', 'see', 'easy', 'dial', 'recipe', 'suit', 'mood', 'waist-line', 'gastronomically', 'recipe', 'hunter', 'team']",Food & dining
19157,,"['experience', 'tasty', 'delicious', 'flavor', 'thailand', 'found', 'thai', 'recipe']",Food & dining
19601,,"['provides', 'healthy', 'recipe', 'kid', 'many', 'hindi', 'mom', 'share', 'recipe', 'published', 'next', 'update', 'send', 'recipe', 'manisha.gautam', 'outlook.com']",Food & dining
19712,,"['simple', 'clean', 'way', 'check', 'everyday', 'offer', 'student', 'canteen', 'dresden', 'zittao', 'tharandt', 'görlitz', 'mobile', 'phone', 'time', 'up-to-date', 'food', 'picture', 'loading', 'scan', 'e-meal', 'card', 'mobile', 'automatic', 'synchronize', 'remote', 'server', 'first', 'initialised', 'necessary', 'data', 'come', 'studentenwerk', 'dresden', 'alles', 'gute']",Food & dining
20070,,"['aplicativo', 'apresenta', 'cardápio', 'semanal', 'restaurante', 'universitário', 'da', 'ufrj', 'cardápio', 'é', 'salvo', 'celular', 'e', 'pode', 'ser', 'acessado', 'mesmo', 'sem', 'conexão', 'internet', 'menu', 'do', 'diversos', 'dia', 'pode', 'ser', 'acessado', 'por', 'botões', 'ou', 'através', 'de', 'deslize', 'na', 'tela', 'aplicativo', 'também', 'possui', 'opções', 'de', 'avaliar', 'cardápio', 'de', 'ver', 'situação', 'da', 'filas', 'no', 'restaurantes', 'e', 'mostrar', 'o', 'horários', 'e', 'valores', 'cobrados', 'para', 'alunos', 'e', 'servidores']",Food & dining
20140,,"['multi', 'weight', 'watcher', 'calculator', 'smart', 'point', 'point', 'plus', 'point', 'activity', 'bmi', 'weight', 'status', 'bmr', 'smartpoints', 'pointsplus', 'point', 'weight', 'watcher', 'treademark']",Food & dining
20229,,"['best', 'way', 'find', 'food', 'truck', 'city', 'united', 'state', 'canada', 'view', 'map', 'food', 'truck', 'location', 'given', 'city', 'view', 'list', 'food', 'truck', 'given', 'city', 'view', 'week', 'worth', 'food', 'truck', 'time', 'location', 'add', 'food', 'truck', 'list', 'favorite', 'sort', 'food', 'truck', 'popularity', 'phone', 'tweet', 'selected', 'food', 'truck', 'visit', 'food', 'truck', 'available', 'city', 'u', 'boston', 'massachusetts', 'columbus', 'ohio', 'tallahassee', 'florida', 'available', 'canada', 'calgary', 'canada', 'edmonton', 'canada', 'halifax', 'nova', 'scotia', 'ottawa', 'canada', 'toronto', 'canada', 'vancouver', 'canada', 'victoria', 'british', 'columbia', 'powered', 'streetfoodapp.com']",Food & dining
20270,,"['tool', 'creating', 'recipe', 'keeping', 'track', 'thing', 'still', 'starting', 'stage', 'please', 'screenshot', 'crash', 'explain', 'problem', 'feature', 'design', 'idea']",Food & dining
20332,,"['epicurean', 'recipe', 'brings', 'thousand', 'great', 'international', 'recipe', 'includes', 'recipe', 'using', 'brand', 'campbell', 'swanson®', 'pace®', 'prego®', 'pepperidge', 'farm®', 'brand', 'people', 'love', 'trust', 'every', 'day', 'search', 'recipe', 'using', 'keywords', 'read', 'review', 'see', 'rating', 'step', 'step', 'procedure', ""'how"", 'make', 'recipe', 'nutrition', 'info', 'product', 'used', 'recipe', 'also', ""'ingredient"", 'tracker', 'carry', 'mall', 'shopping', 'center', 'buying', 'add', 'recipe', 'favorite', 'list', 'access', 'time', 'recipe', 'also', 'give', 'total', 'time', 'needed', 'prepare', 'also', 'serving', 'quantity', 'unique', 'clear', 'user', 'interface', 'add', 'spice', 'recipe', 'making']",Food & dining
20333,,"['browse', 'ton', 'socially', 'ranked', 'recipe', 'recipe', 'blog', 'website', ""'foodlie"", 'unique', 'perspective', 'recipe', 'powered', ""'food2fork"", 'foodlie', 'brings', 'favorite', 'meal', 'recipe', 'everyone', 'around', 'world', 'combining', 'ingredient', 'title', 'search', 'make', 'finding', 'recipe', ""'piece"", 'cake', 'foodlie', 'brings', 'recipe', 'everyday', 'cook', 'chef', 'perfected', 'recipe', 'time', 'recipe', 'added', 'daily', 'food2fork', 'database', 'foodlie', 'always', 'offer', 'something', 'crave']",Food & dining
20360,,"['starbucks', 'dunkin', 'donut', 'coffee', 'bean', 'grind', 'find', 'favorite', 'coffee', 'shop', 'closest', 'anytime', 'anywhere', 'minute', 'driving', 'around', 'not-so-familiar', 'place', 'quick', 'cup', 'energizing', 'coffee', 'accurate', 'driving', 'direction', 'even', 'call', 'store', 'find', 'favorite', 'coffee', 'shop', 'manage', 'favorite', 'shop', 'add', 'event', 'share', 'make', 'moment', 'memorable.', 'coffee', 'lover', 'another', 'hope']",Food & dining
20452,,"['thai', 'cuisine', 'famous', 'throughout', 'world', 'many', 'foreign', 'visitor', 'thailand', 'stuck', 'come', 'ordering', 'food', 'thai', 'restaurant', 'street', 'stall', 'limit', 'well-known', 'standard', 'pad', 'thai', 'tom', 'yum', 'kung', 'hundred', 'dish', 'could', 'choose', 'sometimes', 'even', 'know', 'order', 'language', 'barrier', 'get', 'way', 'even', 'smallest', 'mispronunciation', 'could', 'result', 'much', 'confusion', 'thai-speaking', 'cook', 'waitstaff', 'appethai', 'designed', 'tourist', 'expat', 'break', 'though', 'communication', 'barrier', 'encourage', 'try', 'dish', 'assist', 'navigating', 'way', 'around', 'thailand', 'extensive', 'varied', 'cuisine', 'appethai', 'extensive', 'collection', 'dish', 'ranging', 'popular', 'dish', 'regional', 'specialty', 'search', 'keyword', 'within', 'category', 'main', 'list', 'quickly', 'find', ""'re"", 'looking', 'add', 'favorite', 'dish', 'personalized', 'favorite', 'menu', 'quick', 'access', 'learn', 'dish', 'informative', 'description', 'accompanies', 'dish', 'photo', 'communication', 'greatest', 'obstacle', 'overcome', 'come', 'ordering', 'food', 'thailand', 'appethai', 'solves', 'problem', 'displaying', 'name', 'dish', 'thai', 'well', 'providing', 'audio', 'snippet', 'dish', 'spoken', 'clear', 'thai', 'voice']",Food & dining
20703,,"['bar', 'b.q', 'tonight', 'dubai', 'uae', 'customer', 'food', 'ordering', 'take', 'away', 'table', 'reservation', 'buffet', 'menu', 'out-door', 'catering', 'favorite', 'item', 'previous', 'order', 'location', 'direction']",Food & dining
20828,,"['love', 'well-watered', 'evening', 'beer', 'count', 'application', 'allows', 'count', 'number', 'beer', 'drank', 'without', 'losing', 'count']",Food & dining
20863,,"['love', 'chicken', 'love', 'high', 'definition', 'wallpaper', 'lock', 'screen', 'changer', 'includes', 'option', 'turn', 'notification', 'update', 'frequency', 'add', 'image', 'remove', 'see']",Food & dining
20873,,"['food.i.y', 'starhub', 'starhub', 'food.i.y', 'available', 'window', 'food.i.y', 'promise', 'hour', 'diy', 'fun', 'kitchen', 'aspiring', 'home', 'cook', 'seasoned', 'chef', 'alike', 'love', 'try', 'recipe', 'celebrity', 'chef', 'bobby', 'flay', 'rachael', 'ray', 'ina', 'garten', 'luke', 'nguyen', 'delivers', 'deliciously', 'singapore', 'touch', 'food.i.y', 'key', 'wide', 'selection', 'recipe', 'main', 'side', 'dessert', 'favourite', 'celebrity', 'chef', 'starhub', 'tv', 'channel', 'starhub', 'partner', 'video', 'walk-through', 'selected', 'recipe', 'ingredient', 'tool', 'show', 'tell', 'see', 'unfamiliar', 'ingredient', 'kitchen', 'tool', 'look', 'find', 'singapore', 'ingredient', 'glossary', 'top', 'definition', 'find', 'good', 'substitute', 'exotic', 'ingredient', 'shop', 'dine', 'promotion', 'offer', 'food.i.y', 'merchant', 'partner', 'easy', 'recipe', 'browsing', 'celebrity', 'chef', 'tv', 'channel', 'easy', 'finder', 'add', 'recipe', 'favourite', 'easy', 'sharing', 'share', 'recipe', 'facebook', 'ask', 'comment', 'got', 'question', 'share', 'opinion', 'comment', 'feature', 'rate', 'recipe', 'regular', 'auto', 'update', 'recipe', 'expect', 'celebrity', 'chef', 'recipe', 'video', 'updated', 'every', 'month', 'starhub', 'food.i.y', 'team']",Food & dining
21087,,"['ab', 'hof', 'creates', 'comprehensive', 'source', 'information', 'local', 'food', 'directly', 'farm']",Food & dining
21196,,"['providing', 'pizza', 'recipe', 'help', 'keep', 'fit', 'fine', 'yummy', 'taste', 'pizza', 'find', 'healthy', 'pizza', 'recipe', 'nutrition', 'fact']",Food & dining
21382,,"['find', 'vegan', 'recipe', 'cooking', 'technique', 'supporting', 'plant', 'based', 'diet', 'cookbook', 'membership', 'vegan', 'recipe', 'plant', 'based', 'diet', 'idea', 'tip', 'healthy', 'eating', 'vegan', 'cookbook', 'recipe', 'club', 'offer', 'growing', 'collection', 'plantterrific', 'vegan', 'recipe', 'member', 'receive', 'monthly', 'newsletter', 'alerting', 'recipe', 'added', 'cookbook', 'member', 'also', 'heart', 'favorite', 'recipe', 'save', 'love', 'list', 'well', 'rate', 'recipe', 'using', 'eureka', 'unique', 'paw', 'system']",Food & dining
21838,,"['предъявляйте', 'бонусную', 'карту', 'при', 'каждом', 'заказе', 'в', 'наших', 'ресторанах', 'и', 'получайте', 'баллы', 'за', 'накопленные', 'баллы', 'можно', 'получить', 'приятные', 'подарки', 'ваш', 'первый', 'подарок', 'вы', 'сможете', 'получить', 'уже', 'сейчас']",Food & dining
21871,,"['fast', 'timer', 'possibility', 'define', 'multiple', 'simultaneous', 'alert', 'work', 'phone', 'tablet', 'laptop', 'ui', 'adapts', 'different', 'screen', 'size', 'resolution', 'pin', 'time', 'value', 'start', 'screen', 'click', 'start', 'automatic', 'screen', 'lock', 'engage', 'timer', 'running']",Food & dining
22011,,"['tired', 'waiting', 'food', 'program', 'cook', 'tired', 'writing', 'recipe', 'paper', 'loosing', 'perfect', 'food', 'recipe']",Food & dining
22107,,"['kóstolom', 'based', 'application', 'provides', 'user', 'comprehensive', 'information', 'hungary', 'wine', 'region', 'winemaker', 'selection', 'available', 'restaurant', 'accommodation', 'related', 'wine', 'wine', 'tasting', 'gastronomy', 'event', 'local', 'transportation', 'user', 'search', 'database', 'access', 'detailed', 'information', 'helping', 'consumer', 'decision', 'also', 'rate', 'quality', 'wine', 'gastronomy', 'product', 'service', 'used', 'winemaker', 'service', 'provider', 'event', 'organizer', 'upload', 'information', 'application', 'provides', 'unique', 'marketing', 'customer', 'relationship', 'function', 'highly', 'relevant', 'target', 'group', 'potential', 'client', 'kóstolom', 'available', 'mobile', 'operation', 'system']",Food & dining
