,package,description,category
55152,,"['application', 'help', 'find', 'various', 'poi', 'croatia', 'atm', 'privredna', 'banka', 'zagreb', 'zagrebačka', 'bank', 'raifeisen', 'bank', 'erste', 'steirmarkische', 'bank', 'otp', 'bank', 'splitska', 'bank', 'hrvatska', 'poštanska', 'bank', 'hypo', 'alpe-adria', 'bank', 'gas', 'station', 'ina', 'crodux', 'tifon', 'lukoil', 'store', 'dm', 'drogerie', 'markt', 'konzum', 'mercator', 'billa', 'lidl', 'plodine', 'medical', 'facility', 'pharmacy', 'newspaper', 'tisak', 'inovine', 'locate', 'nearest', 'poi', 'direction', 'selected', 'poi', 'offline', 'mode', 'map', 'used', 'without', 'internet', 'connection', 'report', 'poi', 'report', 'invalid', 'poi', 'described', 'location', 'local', 'database', 'poi', 'comming', 'u', '-version', 'added', 'medical', 'newspaper', 'poi', 'minor', 'bux', 'fix', 'author', 'give', 'best', 'much', 'possible', 'accurate', 'geo', 'location', 'poi', 'poi', 'inconsistent', 'data', 'emailed', 'directly', 'application', 'appreciated', 'data', 'corrected', 'next', 'application', 'update', 'question', 'problem', 'feel', 'u', 'via', 'cropoi', 'outlook.com']",Navigation & maps
55155,,"['bike', 'station', 'brings', 'live', 'information', 'city', 'bike', 'sharing', 'program', 'us', 'downloaded', 'map', 'current', 'version', 'show', 'data', 'chicago', 'bike', 'sharing', 'divvy', 'city', 'around', 'world', 'bike', 'station', 'way', 'connected', 'bike', 'sharing', 'company', 'supported', 'country', 'australia', 'austria', 'azerbaijan', 'belgium', 'canada', 'croatia', 'cyprus', 'france', 'germany', 'ireland', 'italy', 'japan', 'latvia', 'luxembourg', 'mexico', 'zealand', 'norway', 'poland', 'slovenia', 'spain', 'sweden', 'switzerland', 'turkey', 'united', 'arab', 'emirate', 'united', 'kingdom', 'united', 'state', 'service', 'barclays', 'cycle', 'hire', 'bay', 'area', 'bike', 'share', 'b-cycle', 'bemowo', 'bike', 'poland', 'bicikelj', 'bicing', 'bicloo', 'bike', 'chattanooga', 'bike', 'poa', 'bike', 'rio', 'bike', 'sampa', 'bike', 'santos', 'bikemi', 'bikepe', 'bixi', 'bizi', 'zaragoza', 'bykystations', 'uae', 'bysykkel', 'capital', 'bike', 'share', 'citi', 'bike', 'citycycle', 'cristolib', ""cy'clic"", 'cyclocity', 'divvy', 'dublinbikes', 'ebikestation', 'stuttgart', 'germany', 'ecobici', 'hubway', 'karbis', 'turkey', 'le', 'vélo', 'leihradl', 'nextbike', 'austria', 'li', 'bia', 'velo', 'melbourne', 'bike', 'share', 'metropolradruhr', 'germany', 'nextbike', 'nice', 'ride', 'norisbike', 'germany', 'opole', 'bike', 'poland', 'petrobike', 'prm', 'poland', 'rower', 'trójmiejski', 'poland', 'samba', 'sevici', 'sixt', 'latvia', 'styr', 'ställ', 'swisspass', 'sz-bike', 'tusbic', 'valenbisi', 'vel', 'oh', 'vélam', 'vélib', 'velo', 'vélo2', 'vélocité', 'vélocité', ""vélostan'lib"", 'vélôtoulouse', 'vélo', 'v', 'veturilo', 'poland', 'villo', 'wrm', 'nextbike', 'poland', 'information', 'provided', 'informational', 'purpose', 'thank', 'www.citybik.es', 'information', 'bike', 'sharing']",Navigation & maps
55156,,"['el', 'camino', 'well', 'known', 'pilgrim', 'route', 'lead', 'santiago', 'de', 'compostela', 'spain', 'beyon', 'may', 'read', 'well', 'edited', 'preparation', 'tip', 'pilgrim', 'story', 'spirtual', 'guidance', 'browse', 'among', 'poi', 'accommodation', 'food', 'thing', 'see', 'etc…', 'way', 'application', 'support', 'offline', 'navigation', 'detailed', 'map', 'brings', 'useful', 'information', 'needed', 'pilgrim', 'camino', 'based', 'famous', 'book', 'john', 'brierely', 'split', 'camino', 'onto', 'stage', 'register', 'also', 'access', 'ecamino', 'community', 'available', 'ecamino', '//ecamino.eu', 'offer', 'in-app', 'purchase', 'purchase', 'pilgrim', 'guide', 'navigation', 'camino', 'diary', 'function', 'downloading', 'version', 'access', 'pilgrim', 'story', 'preparation', 'way', 'tip', 'well', 'camino', 'introduction']",Navigation & maps
55262,,"['mywakes', 'easy', 'handy', 'way', 'accessing', 'mywakes', 'service', 'registered', 'user', 'enabled', 'functionality', 'include', 'view', 'track', 'tracking', 'device', 'view', 'track', 'shared', 'friend', 'radar', 'find', 'friend', 'user', 'made', 'location', 'publicly', 'available']",Navigation & maps
55305,,"['ibi', 'help', 'sorting', 'list', 'address', 'best', 'delivery', 'route', 'ibi', 'delivering', 'package', 'car', 'bike', 'ibi', 'optimizes', 'route', 'ibi', 'navigate', 'using', 'built-in', 'navigation', 'go', 'bing', 'map', 'google', 'map', 'apple', 'map', 'prepare', 'route', 'window', 'share', 'delivery', 'list', 'ibi', 'iphone', 'android', 'ibi', 'scan', 'address', 'determines', 'optimal', 'sequence', 'help', 'direction', 'record', 'delivery', 'scan', 'plan', 'go', 'confirm']",Navigation & maps
55439,,"['shopping', 'ca', 'remember', 'parked', 'car', 'vast', 'mall', 'car', 'park', 'park', 'rescue', 'park', 'allows', 'mark', 'location', 'car', 'point', 'direction', 'errant', 'vehicle', 'park', 'simple', 'quick', 'easy']",Navigation & maps
55461,,"['application', 'traduced', 'english', 'portuguese', 'keep', 'coordinate', 'favorite', 'place', 'notified', 'close', '-double-click', 'map', 'save', 'place', '-button', 'save', 'thee', 'map', 'keep', 'current', 'location', '-pressing', 'place', 'list', 'second', 'delete', 'esse', 'aplicativo', 'é', 'traduzido', 'em', 'inglês', 'e', 'português', 'salve', 'coordenadas', 'de', 'seus', 'lugares', 'favoritos', 'e', 'seja', 'avisado', 'quando', 'chegar', 'perto', '-duplo', 'clique', 'mapa', 'salva', 'lugar', '-botão', 'salvar', 'mapa', 'guarda', 'local', 'atual', '-pressione', 'local', 'por', 'alguns', 'segundos', 'na', 'lista', 'para', 'deletar']",Navigation & maps
55548,,"['little', 'tool', 'help', 'en-', 'decrypting', 'geocaching', 'hint', 'convert', 'character', 'number', 'sum', 'up.up']",Navigation & maps
55586,,"['cutting-edge', 'system', 'find', 'tourist', 'coach', 'parking', 'facility', 'around', 'europe', 'park', 'bus', 'cutting-edge', 'system', 'find', 'tourist', 'coach', 'parking', 'facility', 'around', 'europe', 'especially', 'designed', 'driver', 'tour', 'manager', 'travel', 'agency', 'tour', 'operator', 'wish', 'plan', 'group', 'tour', 'easy', 'smooth', 'way', 'park', 'bus', 'offer', 'opportunity', 'find', 'easily', 'position', 'parking', 'facility', 'know', 'distance', 'main', 'place', 'interest', 'waiting', 'let', 'park', 'bus']",Navigation & maps
55652,,"['share', 'current', 'location', 'friend', 'familiy', 'geocoding', 'send', 'location', 'detail', 'selected', 'contact', 'via', 'sm', 'live', 'tile', 'show', 'counter', 'notification', 'made', 'last', 'hour', 'back', 'side', 'tile', 'show', 'last', 'shared', 'position', 'body', 'notification', 'contains', 'detail', 'current', 'location', 'link', 'bing', 'map', 'quick', 'access', 'recent', 'used', 'contact', 'resend', 'location', 'tap']",Navigation & maps
55674,,"['etnatracking', 'sciara', 'nera', 'put', 'pocket', 'info', 'explore', 'etna', 'provides', 'following', 'information', 'even', 'off-line', '-routes', 'summary', 'point', 'interest', 'lenght', 'suggested', 'season', '-description', '-elevation', 'chart', '-map', '-info', 'amout', 'mountain', 'refuge', 'mount', 'etna', '-info', 'mount', 'etna', 'summit', 'crater', '-search', 'path', 'close', 'position', '-transportation', 'mount', 'etna', 'area', 'following', 'function', 'available', 'presence', 'data', 'connection', '-photos', 'path', '-driving', 'road', 'car', 'starting', 'point', 'path', 'selected', '-weather', 'forecast', 'receive', 'notification', 'activity', 'organized', 'sciara', 'nera', 'excursion', 'member', 'sport', 'association', 'finally', 'track', 'allow', 'trace', 'position', 'map', 'see', 'wether', 'correct', 'path', 'route', 'show', 'following', 'information', '-position', 'map', '-distance', '-distance', 'start', 'end', 'point', 'crow', 'fly', '-direction', 'start/end', 'point', 'crow', 'fly', 'may', 'explore', 'trail', 'simple', 'step', '-download', '-change', 'language', 'impostazioni', 'cambium', 'lingua', '-search', 'route', 'close', 'increase', 'range', 'search', 'setting', 'search', 'route', 'name', '-use', 'direction', 'drive', 'starting', 'point', '-read', 'description', 'follow', 'path', '-only', 'trail', 'follow', 'route', 'map']",Navigation & maps
55853,,"['share', 'location', 'friend', 'kind', 'device', 'click', 'button', 'share', 'recipient', 'click', 'link', 'location', 'updated', 'minute', 'ditch', 'ad', 'clean', 'version', '//www.microsoft.com/store/apps/9nnbjh83scbg']",Navigation & maps
56181,,"['mobile', 'national', 'highway', 'commuter', 'india', 'wish', 'cross', 'national', 'toll', 'road', 'pre-informed', 'manner', 'also', 'prevents', 'fraud', 'way', 'overcharging', 'toll', 'plaza', 'informs', 'user', 'fee', 'applicable', 'move', 'user', 'know', 'place', 'interest', 'route', 'thesis', 'place', 'he/she', 'wish', 'tell', 'real', 'time', 'waiting', 'time', 'plaza', 'particular', 'time', 'user', 'cross', 'plaza', 'he/she', 'also', 'give', 'feedback', 'experience', 'toll', 'plaza']",Navigation & maps
56342,,"['travel', 'safely', 'tracking', 'way', 'time', 'time', 'sending', 'friend', 'family', 'member', 'registered', 'event', 'emergency', 'find', 'easily']",Navigation & maps
56450,,"['fuelservice', 'connecting', 'disabled', 'driver', 'petrol', 'station', 'find', 'petrol', 'station', 'near', 'wherever', 'find', 'station', 'near', 'current', 'location', 'distance', 'map', 'know', 'go', 'petrol', 'station', 'go', 'ask', 'assist', 'waste', 'time', 'going', 'station', 'ca', 'tell', 'arrived', 'tell', 'petrol', 'station', 'arrived', 'respond', 'letting', 'know', 'long', 'rate', 'review', 'give', 'station', 'rating', 'review', 'others', 'see', 'improve', 'necessary']",Navigation & maps
56462,,"['mahadev', 'shiv', 'jyotirling', 'application', 'give', 'information', 'jyotirling', 'established', 'load', 'shiva', 'mankind', 'application', 'give', 'little', 'bit', 'information', 'three', 'major', 'language', 'english', 'hindi', 'gujarati', 'important', 'information']",Navigation & maps
56494,,"['inception', 'mobile', 'application', 'provide', 'accessible', 'information', 'user', 'near', 'search', 'mobile', 'application', 'developed', 'usp', 'provide', 'handy', 'information', 'user', 'surroundings', 'users/excursionist', 'provided', 'ample', 'apt', 'information', 'nearby', 'vicinity']",Navigation & maps
56583,,"['let', 'login', 'monitor', 'asset', 'anything', 'private', 'asset', 'fleet', 'vehicle']",Navigation & maps
56626,,"['instant', 'metro', 'hong', 'kong', 'let', 'explore', 'city', 'metro', 'system', 'mtr', 'without', 'gimmick', 'fast', 'searchable', 'high', 'resolution', 'map', 'fingertip']",Navigation & maps
56639,,"['best', 'geofence', 'available', 'log', 'whenever', 'enter/exit', 'location', 'notified', 'popups', 'email', 'even', 'share', 'geofence', 'log', 'simply', 'tap', 'location', 'map', 'create', 'geofence', 'choose', 'whether', 'log', 'event', 'notified', 'run', 'background', 'log', 'event', 'notify', 'matter', 'open', 'export', 'log', 'data', 'problem', 'send', 'log', 'mail', 'even', 'export', 'pdf', 'easy', 'take', 'second', 'log', 'data', 'secured', 'yes', 'log', 'saved', 'online', 'secure', 'database', 'even', 'delete', 'log', 'persist', 'personal', 'information', 'registration', 'needed', 'creates', 'unique', 'id', 'based', 'phone', 'used', 'save', 'load', 'log', 'data', 'course', 'delete', 'data', 'time', 'intent', 'improve', 'appreciate', 'feedback', 'might', 'regarding', 'please', 'send', 'mail', 'suggestion', 'please', 'rate', 'great', 'way', 'future', 'development', 'thank']",Navigation & maps
56654,,"['agiledge', 'provides', 'integrated', 'end', 'end', 'mobile', 'desktop', 'based', 'field', 'service', 'management', 'solution', 'enables', 'organization', 'improve', 'productivity', 'effectiveness', 'personnel', 'field', 'includes', 'filed', 'attendance', 'management', 'selection', 'scheduling', 'filed', 'personnel', '1.single', 'point', 'data', 'capture', '2.real', 'time', 'tracking', 'service', 'invoice', 'process', '3.job', 'card', 'automation', 'scheduling', '4.advanced', 'analytics', '5.optimized', 'field', 'route', 'management', '6.billing', 'invoicing', '7.any', 'device', 'time', 'anywhere', '8.collaboration', 'across', 'work', 'team', '9.share', 'work', 'across', 'different', 'skill', 'schedule', 'service', 'type', '10.integration', 'data', 'existing', 'system', '11.added', 'picture', 'taking', 'photo', '12.added', 'multiple', 'meter', 'job', 'form', '13.added', 'offline', 'function', '14.added', 'search', 'option', 'job', 'management', '15.added', 'shift', 'management', '16.added', 'saved', 'job']",Navigation & maps
57072,,"['pinpoint', 'current', 'map', 'reference', 'location', 'using', 'german', 'gk', 'coordinate', 'system', 'gauß-krüger', 'gauss-kruger', 'provides', 'gk', 'grid', 'ref', 'wgs84', 'latitude', 'longitude', 'value', 'accuracy', 'reading', 'indicated', 'device', 'also', 'shown', 'pin', 'home', 'screen', 'latest', 'grid', 'reference', 'coordinate', 'saved', 'live', 'tile', 'share', 'location', 'via', 'text', 'twitter', 'social', 'medium', 'service', 'vary', 'device', 'grid', 'ref', 'gk', 'grid', 'reference', 'operate', 'internationally', 'includes', 'graphical', 'guide', 'germany', 'ideally', 'suited', 'walker', 'hiker', 'outdoor', 'sport', 'enthusiast', 'recommended', 'always', 'carry', 'map', 'physical', 'compass', 'outdoor', 'pursuit', 'best', 'result', 'flat', 'position', 'upright', 'position', 'much', 'traditional', 'compass', 'open', 'space', 'possible', 'away', 'tree', 'building', 'source', 'interference', 'screen', 'optionally', 'set', 'stay', 'continued', 'on-screen', 'display', 'grid', 'reference', 'information', 'compatible', 'handset', 'feature', 'gps', 'hardware', 'may', 'grant', 'permission', 'information', 'ad', 'supported', 'user', 'opt', 'remove', 'ad', 'via', 'in-app', 'purchase']",Navigation & maps
57137,,"['unofficial', 'payzone', 'parking', 'mobile', 'parking', 'tag', 'dublin', 'city', 'zone', 'coin', 'feed', 'parking', 'meter', 'problem', 'parking', 'tag', 'mobile', 'pay', 'parking', 'via', 'sm', 'message', 'payzone', 'parking', 'tag', 'pay', 'phone', 'parking', 'solution', 'used', 'dublin', 'city', 'dún', 'laoghaire-rathdown', 'fingal', 'south', 'dublin', 'county', 'council.']",Navigation & maps
57161,,"['sử', 'dụng', 'hệ', 'thống', 'định', 'vị', 'gps', 'để', 'tìm', 'đường', 'đến', 'atm', 'có', 'thể', 'sử', 'dụng', 'offline', 'cơ', 'sở', 'dữ', 'liệu', 'của', 'thành', 'phố', 'lớn', 'hồ', 'chí', 'minh', 'hà', 'nội', 'đà', 'nẵng', 'huế', 'hải', 'phòng', 'cần', 'thơ']",Navigation & maps
57174,,"['mean', 'charge', 'time', 'always', 'precisely', 'informed', 'transport', 'easily', 'retrive', 'status', 'information', 'keep', 'eye', 'order', 'order', 'program', 'registered', 'customer', 'time', 'express', 'logistik', 'gmbh', 'access', 'data', 'disposal']",Navigation & maps
57256,,"['information', 'schedule', 'arrival', 'urban', 'transport', 'bus', 'iraklio', 'crete', 'key', 'schedule', 'arrival', 'real', 'time', 'route', 'see', 'real-time', 'location', 'bus', 'route', 'arrival', 'stop', 'trip', 'planner', 'find', 'nearest', 'bus', 'stop', 'provides', 'real', 'time', 'info', 'arrival', 'bus', 'location', 'suggests', 'best', 'route', 'destination', 'select', 'departure', 'destination', 'time', 'departure', 'arrival', 'receive', 'direction', 'optimal', 'route', 'using', 'public', 'transportation', 'bus', 'question', 'comment', 'please', 'u', 'info', 'astiko-irakleiou.gr', 'please', 'note', 'application', 'requires', 'access', 'mobile', 'data', 'work', 'best', 'enabled', 'location', 'service']",Navigation & maps
57392,,"['electric', 'hybrid', 'car', 'charging', 'point', 'fi', 'show', 'electric', 'vehicle', 'charging', 'station', 'located', 'helsinki', 'espoo', 'vantaa', 'finland', 'also', 'notifies', 'close', 'show', 'way', ""c'mon"", 'people', 'ya', 'got', 'ta', 'drive', 'hybrid']",Navigation & maps
57447,,"['bari', 'smart', 'provides', 'geo-localization', 'useful', 'orientation', 'find', 'closest', 'stop', 'also', 'consult', 'schedule', 'choose', 'bus', 'take', 'service', 'amtab', 'ferrovie', 'nord', 'barese', 'ferrovie', 'appulo', 'lucane', 'ferrovie', 'del', 'sud', 'est', 'nb', 'responsible', 'information', 'contained', 'within', 'application', 'stop', 'line', 'schedule', 'included', 'reference', 'data', 'transmitted', 'service', 'inconsistency', 'failure', 'report', 'directly']",Navigation & maps
57467,,"['date', 'time', 'used', 'global', 'positioning', 'system', 'gps', 'date', 'time', 'normally', 'expressed', 'week', 'number', 'seconds-of-week', 'number', 'format', 'easy', 'work', 'normal', 'calendar', 'date', 'time', 'convert', 'gps', 'week-seconds', 'format', 'equivalent', 'local', 'date', 'time', 'vice-versa', 'option', 'choose', 'local', 'utc', 'time', 'zone', 'conversion', 'automatically', 'adjust', 'local', 'time', 'gps', 'leap', 'second']",Navigation & maps
57483,,"['simple', 'immediate', 'compass', 'application', 'simple', 'magnetic', 'true', 'north', 'available', 'multi', 'language', 'multi', 'compass', 'rose', 'point', 'rose', 'point', 'rose', 'mil', 'rose', 'mil', 'rose', 'compass', 'rose', 'colour', 'configurable']",Navigation & maps
